minute_utc,onchain_swap_count,onchain_abs_fami,onchain_usdg_per_fami_token,cash_fami_close_usd,cash_fami_volume,onchain_minus_cash_usd,onchain_minus_cash_pct
2026-09-02 15:22:00+00:00,368,,0.9546054869079595,0.2304999977350235,2994221.0,,314.1455515350365
2026-09-02 15:23:00+00:00,372,,0.886966236677151,0.2287999987602234,2497029.0,,287.6600705783522
2026-09-02 15:24:00+00:00,291,,0.8925682656211332,0.22699999809265137,2541320.0,,293.2018824320986
2026-09-02 15:25:00+00:00,392,,0.8141270190020903,0.2328999936580658,2159036.0,,249.56077336668292
2026-09-02 15:26:00+00:00,286,,0.8133498476083493,0.22750000655651093,3191322.0,,257.5164062275811
2026-09-02 15:27:00+00:00,597,,0.7109748720101071,0.22429999709129333,2193001.0,,216.97498048594719
2026-09-02 15:28:00+00:00,701,,0.6426903889794479,0.21529999375343323,4789653.0,,198.50924645890723
2026-09-02 15:29:00+00:00,628,,0.6795740245025053,0.20569999516010284,6426814.0,,230.37143436662274
2026-09-02 15:30:00+00:00,366,,0.6729516697576798,0.21639999747276306,2883176.0,,210.97582144952668
2026-09-02 15:31:00+00:00,390,,0.6369772386418318,0.21310000121593475,2714336.0,,198.91001173499814
2026-09-02 15:32:00+00:00,763,,0.5710836063485891,0.20999999344348907,2191575.0,,171.94458294222161
2026-09-02 15:33:00+00:00,652,,0.6363465930529227,0.20970000326633453,1707366.0,,203.455690577513
2026-09-02 15:34:00+00:00,384,,0.6757666598861402,0.20810000598430634,1099961.0,,224.73168690687228
2026-09-02 15:35:00+00:00,287,,0.6084436433082391,0.1914999932050705,5526779.0,,217.72515138247473
2026-09-02 15:36:00+00:00,639,,0.5379334591870378,0.19089999794960022,4900786.0,,181.78809060493464
2026-09-02 15:37:00+00:00,774,,0.4863337520102517,0.17949999868869781,5021792.0,,170.93802538332477
2026-09-02 15:38:00+00:00,793,,0.4868416335884601,0.1738000065088272,3987824.0,,180.11600423256237
2026-09-02 15:39:00+00:00,372,,0.4918594161963269,0.1770000010728836,3287126.0,,177.88667413272674
2026-09-02 15:40:00+00:00,948,,0.40938561338746343,0.17080000042915344,2646783.0,,139.68712667379268
2026-09-02 15:41:00+00:00,471,,0.4432435341339057,0.17010000348091125,3561075.0,,160.5782040349263
2026-09-02 15:42:00+00:00,286,,0.42296633196953487,0.16979999840259552,1841372.0,,149.0967820663239
2026-09-02 15:43:00+00:00,322,,0.3973970853147184,0.16449999809265137,1906238.0,,141.57877806836953
2026-09-02 15:44:00+00:00,254,,0.459240578405158,0.17569999396800995,2552802.0,,161.3776859256881
2026-09-02 15:45:00+00:00,266,,0.46994518709577743,0.17739999294281006,2636906.0,,164.90710585725762
2026-09-02 15:46:00+00:00,165,,0.45822392079817176,0.18279999494552612,4303803.0,,150.66954784912397
2026-09-02 15:47:00+00:00,179,,0.4984729684061773,0.19470000267028809,3122019.0,,156.02103829978327
2026-09-02 15:48:00+00:00,188,,0.45409187867435663,0.19110000133514404,3474939.0,,137.6200290433213
2026-09-02 15:49:00+00:00,156,,0.495152387130196,0.1987999975681305,3962971.0,,149.07062031552738
2026-09-02 15:50:00+00:00,120,,0.5044626605115822,0.19300000369548798,3777743.0,,161.3796118405855
2026-09-02 15:51:00+00:00,109,,0.4872863782367377,0.1860000044107437,2291970.0,,161.98191757063802
2026-09-02 15:52:00+00:00,114,,0.4435687501125175,0.18549999594688416,1095854.0,,139.1206252314574
2026-09-02 15:53:00+00:00,137,,0.4087875313751092,0.18549999594688416,982717.0,,120.37064167492537
2026-09-02 15:54:00+00:00,396,,0.3494308998441028,0.17829999327659607,1657012.0,,95.97919967502861
2026-09-02 15:55:00+00:00,311,,0.3525660276747969,0.16529999673366547,3168962.0,,113.28858719994899
2026-09-02 15:56:00+00:00,192,,0.3895590917373103,0.15629999339580536,3182423.0,,149.23807306300557
2026-09-02 15:57:00+00:00,141,,0.3909728829003334,0.16349999606609344,2301820.0,,139.12715125833154
2026-09-02 15:58:00+00:00,115,,0.37887897358274475,0.16619999706745148,1650028.0,,127.96569209864579
2026-09-02 15:59:00+00:00,151,,0.3518180382054742,0.16930000483989716,1543832.0,,107.80745903591664
